report_dt,division_name,val,rate
2018-07,7-2,3.604353,0.075
2018-07,7-3,2.658092,0.075
2018-07,7-4,2.154478,0.075
2018-07,7-5,1.950431,0.075
2018-07,7-6,2.351298,0.075
2018-07,7-7,2.469988,0.075
2018-07,7-8,2.430134,0.075
2018-07,8-1,3.048051,0.075
2018-07,8-10,2.228862,0.075
2018-07,8-11,5.885722,0.075
2018-07,8-2,2.516757,0.075
2018-07,8-3,2.744791,0.075
2018-07,8-4,3.071953,0.075
2018-07,8-5,3.126327,0.075
2018-07,8-6,3.338856,0.075
2018-07,8-7,3.062335,0.075
2018-07,8-8,2.885353,0.075
2018-07,8-9,3.831331,0.075
2018-07,9-1,2.804813,0.075
2018-07,9-2,2.839713,0.075
2018-07,9-3,2.391376,0.075
2018-07,9-4,2.346641,0.075
2018-07,9-5,2.399809,0.075
2018-07,9-6,2.624688,0.075
2018-07,9-7,2.434515,0.075
2018-07,9-8,2.375363,0.075
2018-08,1-1,2.513606,0.075
2018-08,1-2,2.552092,0.075
2018-08,1-3,2.455225,0.075
2018-08,1-4,2.821372,0.075
2018-08,1-5,2.734951,0.075
2018-08,1-6,2.305553,0.075
2018-08,10-1,1.831382,0.075
2018-08,10-10,2.847594,0.075
2018-08,10-2,2.845327,0.075
2018-08,10-3,1.596402,0.075
2018-08,10-4,2.044215,0.075
2018-08,10-5,2.519414,0.075
2018-08,10-6,2.558743,0.075
2018-08,10-7,1.721959,0.075
2018-08,10-8,2.735716,0.075
2018-08,10-9,2.932175,0.075
2018-08,11-1,1.627966,0.075
2018-08,11-2,2.487034,0.075
2018-08,11-3,2.099174,0.075
2018-08,11-4,2.192844,0.075
2018-08,11-5,2.354985,0.075
2018-08,11-6,2.358555,0.075
2018-08,11-7,1.553103,0.075
2018-08,11-8,2.249227,0.075
2018-08,2-1,1.660175,0.075
2018-08,2-2,2.046814,0.075
2018-08,2-3,2.089021,0.075
2018-08,2-4,2.474652,0.075
2018-08,2-5,1.680012,0.075
2018-08,2-6,2.17569,0.075
2018-08,2-7,3.025659,0.075
2018-08,2-8,2.208393,0.075
2018-08,2-9,2.369798,0.075
2018-08,3-1,2.457011,0.075
2018-08,3-2,2.444242,0.075
2018-08,3-3,3.737518,0.075
2018-08,3-4,2.785446,0.075
2018-08,4-2,2.134351,0.075
2018-08,5-1,0.774758,0.075
2018-08,5-10,2.029496,0.075
2018-08,5-11,2.696585,0.075
2018-08,5-12,2.619421,0.075
2018-08,5-13,2.466576,0.075
2018-08,5-14,2.363706,0.075
2018-08,5-15,0.015807,0.075
2018-08,5-2,2.289776,0.075
2018-08,5-3,3.001225,0.075
2018-08,5-4,3.238205,0.075
2018-08,5-5,3.002787,0.075
2018-08,5-6,2.841511,0.075
2018-08,5-7,2.554698,0.075
2018-08,5-8,2.132434,0.075
2018-08,5-9,2.17796,0.075
2018-08,6-1,2.354932963792184,0.075
2018-08,6-10,2.741197,0.075
2018-08,6-2,2.61479,0.075
2018-08,6-3,3.389959,0.075
2018-08,6-4,3.13262,0.075
2018-08,6-5,2.692369,0.075
2018-08,6-6,2.466338,0.075
2018-08,6-7,2.521734,0.075
2018-08,6-8,2.564616,0.075
2018-08,6-9,2.865636,0.075
2018-08,7-1,2.221997,0.075
2018-08,7-2,3.676684,0.075
2018-08,7-3,2.644795,0.075
2018-08,7-4,2.142507,0.075
2018-08,7-5,1.938362,0.075
2018-08,7-6,2.31808,0.075
2018-08,7-7,2.486346,0.075
2018-08,7-8,2.414685,0.075
2018-08,8-1,3.029182,0.075
2018-08,8-10,2.353683,0.075
2018-08,8-11,5.872569,0.075
2018-08,8-2,2.511398,0.075
2018-08,8-3,2.766762,0.075
2018-08,8-4,3.053968,0.075
2018-08,8-5,3.118105,0.075
2018-08,8-6,3.312559,0.075
2018-08,8-7,3.058003,0.075
2018-08,8-8,2.867506,0.075
2018-08,8-9,3.882442,0.075
2018-08,9-1,2.793877,0.075
2018-08,9-2,2.811257,0.075
2018-08,9-3,2.381035,0.075
2018-08,9-4,2.327562,0.075
2018-08,9-5,2.383936,0.075
2018-08,9-6,2.615806,0.075
2018-08,9-7,2.413752,0.075
2018-08,9-8,2.353545,0.075
2018-09,1-1,2.429715,0.075
2018-09,1-2,2.471802,0.075
2018-09,1-3,2.401176,0.075
2018-09,1-4,2.738328,0.075
2018-09,1-5,2.661374,0.075
2018-09,1-6,2.225489,0.075
2018-09,10-1,1.73545,0.075
2018-09,10-10,2.748593,0.075
2018-09,10-2,2.739031,0.075
2018-09,10-3,1.514175,0.075
2018-09,10-4,1.96806,0.075
2018-09,10-5,2.424536,0.075
2018-09,10-6,2.410385,0.075
2018-09,10-7,1.647088,0.075
2018-09,10-8,2.640496,0.075
2018-09,10-9,2.807183,0.075
2018-09,11-1,1.561548,0.075
2018-09,11-2,2.415358,0.075
2018-09,11-3,2.026679,0.075
2018-09,11-4,2.13472,0.075
2018-09,11-5,2.277212,0.075
2018-09,11-6,2.285809,0.075
2018-09,11-7,1.479708,0.075
2018-09,11-8,2.175374,0.075
2018-09,2-1,1.611108,0.075
2018-09,2-2,1.974476,0.075
2018-09,2-3,2.003628,0.075
2018-09,2-4,2.384412,0.075
2018-09,2-5,1.603294,0.075
2018-09,2-6,2.099445,0.075
2018-09,2-7,2.930897,0.075
2018-09,2-8,2.131345,0.075
2018-09,2-9,2.286747,0.075
2018-09,3-1,2.378929,0.075
2018-09,3-2,2.36016,0.075
2018-09,3-3,3.631684,0.075
2018-09,3-4,2.703408,0.075
2018-09,4-2,2.038816,0.075
2018-09,5-1,0.731179,0.075
2018-09,5-10,1.950694,0.075
2018-09,5-11,2.60079,0.075
2018-09,5-12,2.510262,0.075
2018-09,5-13,2.360448,0.075
2018-09,5-14,2.274256,0.075
2018-09,5-15,0.012616,0.075
2018-09,5-2,2.210716,0.075
2018-09,5-3,2.874978,0.075
2018-09,5-4,3.106616,0.075
2018-09,5-5,2.88388,0.075
2018-09,5-6,2.723401,0.075
2018-09,5-7,2.463742,0.075
2018-09,5-8,2.065513,0.075
2018-09,5-9,2.093978,0.075
2018-09,6-1,2.1224145462703587,0.075
2018-09,6-10,2.635769,0.075
2018-09,6-2,2.519639,0.075
2018-09,6-3,3.284148,0.075
2018-09,6-4,3.047422,0.075
2018-09,6-5,2.598773,0.075
2018-09,6-6,2.382011,0.075
2018-09,6-7,2.428043,0.075
2018-09,6-8,2.481038,0.075
2018-09,6-9,2.759158,0.075
2018-09,7-1,2.147936,0.075
2018-09,7-2,3.644987,0.075
2018-09,7-3,2.558828,0.075
2018-09,7-4,2.068961,0.075
2018-09,7-5,1.867351,0.075
2018-09,7-6,2.226556,0.075
2018-09,7-7,2.437251,0.075
2018-09,7-8,2.328396,0.075
2018-09,8-1,2.91479,0.075
2018-09,8-10,2.210418,0.075
2018-09,8-11,5.687045,0.075
2018-09,8-2,2.444336,0.075
2018-09,8-3,2.677224,0.075
2018-09,8-4,2.971033,0.075
2018-09,8-5,3.076229,0.075
2018-09,8-6,3.196014,0.075
2018-09,8-7,2.984784,0.075
2018-09,8-8,2.846029,0.075
2018-09,8-9,3.763085,0.075
2018-09,9-1,2.686995,0.075
2018-09,9-2,2.701683,0.075
2018-09,9-3,2.301944,0.075
2018-09,9-4,2.262309,0.075
2018-09,9-5,2.30411,0.075
2018-09,9-6,2.543078,0.075
2018-09,9-7,2.350282,0.075
2018-09,9-8,2.282729,0.075
2018-10,1-1,2.784265,0.0775
2018-10,1-2,2.837341,0.0775
2018-10,1-3,2.754656,0.0775
2018-10,1-4,3.132622,0.0775
2018-10,1-5,3.050595,0.0775
2018-10,1-6,2.542052,0.0775
2018-10,10-1,1.983193,0.0775
2018-10,10-10,3.15716,0.0775
2018-10,10-2,3.106004,0.0775
2018-10,10-3,1.716191,0.0775
2018-10,10-4,2.234537,0.0775
2018-10,10-5,2.769026,0.0775
2018-10,10-6,2.916852,0.0775
2018-10,10-7,1.901684,0.0775
2018-10,10-8,3.072196,0.0775
2018-10,10-9,3.199995,0.0775
2018-10,11-1,1.783408,0.0775
2018-10,11-2,2.780509,0.0775
2018-10,11-3,2.324954,0.0775
2018-10,11-4,2.446153,0.0775
2018-10,11-5,2.591291,0.0775
2018-10,11-6,2.623596,0.0775
2018-10,11-7,1.688231,0.0775
2018-10,11-8,2.479656,0.0775
2018-10,2-1,1.821745,0.0775
2018-10,2-2,2.275793,0.0775
2018-10,2-3,2.313873,0.0775
2018-10,2-4,2.734601,0.0775
2018-10,2-5,1.835628,0.0775
2018-10,2-6,2.399027,0.0775
2018-10,2-7,3.388227,0.0775
2018-10,2-8,2.422824,0.0775
2018-10,2-9,2.622539,0.0775
2018-10,3-1,2.692184,0.0775
2018-10,3-2,2.719,0.0775
2018-10,3-3,4.151144,0.0775
2018-10,3-4,3.13651,0.0775
2018-10,4-2,2.325325,0.0775
2018-10,5-1,0.838362,0.0775
2018-10,5-10,2.220755,0.0775
2018-10,5-11,2.948002,0.0775
2018-10,5-12,2.896805,0.0775
2018-10,5-13,2.736987,0.0775
2018-10,5-14,2.630607,0.0775
2018-10,5-15,0.01892,0.0775
2018-10,5-2,2.513012,0.0775
2018-10,5-3,3.305117,0.0775
2018-10,5-4,3.583089,0.0775
2018-10,5-5,3.311711,0.0775
2018-10,5-6,3.116781,0.0775
2018-10,5-7,2.776115,0.0775
2018-10,5-8,2.347816,0.0775
2018-10,5-9,2.383863,0.0775
2018-10,6-1,2.3988197550766284,0.0775
2018-10,6-10,3.033864,0.0775
2018-10,6-2,2.892626,0.0775
2018-10,6-3,3.804462,0.0775
2018-10,6-4,3.505357,0.0775
2018-10,6-5,2.988329,0.0775
2018-10,6-6,2.743505,0.0775
2018-10,6-7,2.798456,0.0775
2018-10,6-8,2.86503,0.0775
2018-10,6-9,3.190303,0.0775
2018-10,7-1,2.448346,0.0775
2018-10,7-2,4.258188,0.0775
2018-10,7-3,2.955857,0.0775
2018-10,7-4,2.361488,0.0775
2018-10,7-5,2.121433,0.0775
2018-10,7-6,2.538744,0.0775
2018-10,7-7,2.79349,0.0775
2018-10,7-8,2.672755,0.0775
2018-10,8-1,3.350216,0.0775
2018-10,8-10,2.547645,0.0775
2018-10,8-11,6.755979,0.0775
2018-10,8-2,2.795455,0.0775
2018-10,8-3,3.092004,0.0775
2018-10,8-4,3.385739,0.0775
2018-10,8-5,3.506528,0.0775
2018-10,8-6,3.682332,0.0775
2018-10,8-7,3.390589,0.0775
2018-10,8-8,3.166983,0.0775
2018-10,8-9,4.342202,0.0775
2018-10,9-1,3.066953,0.0775
2018-10,9-2,3.091495,0.0775
2018-10,9-3,2.640988,0.0775
2018-10,9-4,2.580797,0.0775
2018-10,9-5,2.644123,0.0775
2018-10,9-6,2.921348,0.0775
2018-10,9-7,2.667444,0.0775
2018-10,9-8,2.617738,0.0775
2018-11,1-1,2.576209,0.0775
2018-11,1-2,2.639214,0.0775
2018-11,1-3,2.569539,0.0775
2018-11,1-4,2.920219,0.0775
2018-11,1-5,2.851723,0.0775
2018-11,1-6,2.355937,0.0775
2018-11,10-1,1.805533,0.0775
2018-11,10-10,2.918502,0.0775
2018-11,10-2,2.894861,0.0775
2018-11,10-3,1.579147,0.0775
2018-11,10-4,2.076186,0.0775
2018-11,10-5,2.546753,0.0775
2018-11,10-6,2.638314,0.0775
2018-11,10-7,1.75182,0.0775
2018-11,10-8,2.860891,0.0775
2018-11,10-9,2.948346,0.0775
2018-11,11-1,1.66131,0.0775
2018-11,11-2,2.546423,0.0775
2018-11,11-3,2.159676,0.0775
2018-11,11-4,2.261056,0.0775
2018-11,11-5,2.403913,0.0775
2018-11,11-6,2.434552,0.0775
2018-11,11-7,1.554564,0.0775
2018-11,11-8,2.286538,0.0775
2018-11,2-1,1.690742,0.0775
2018-11,2-2,2.096657,0.0775
2018-11,2-3,2.130139,0.0775
2018-11,2-4,2.526079,0.0775
2018-11,2-5,1.691543,0.0775
2018-11,2-6,2.235103,0.0775
2018-11,2-7,3.146301,0.0775
2018-11,2-8,2.245526,0.0775
2018-11,2-9,2.424411,0.0775
2018-11,3-1,2.481638,0.0775
2018-11,3-2,2.503935,0.0775
2018-11,3-3,3.799624,0.0775
2018-11,3-4,2.916558,0.0775
2018-11,4-2,2.147539,0.0775
2018-11,5-1,0.771045,0.0775
2018-11,5-10,2.057139,0.0775
2018-11,5-11,2.74126,0.0775
2018-11,5-12,2.675883,0.0775
2018-11,5-13,2.526405,0.0775
2018-11,5-14,2.407393,0.0775
2018-11,5-15,0.014165,0.0775
2018-11,5-2,2.329619,0.0775
2018-11,5-3,3.068827,0.0775
2018-11,5-4,3.327623,0.0775
2018-11,5-5,3.077212,0.0775
2018-11,5-6,2.894313,0.0775
2018-11,5-7,2.583931,0.0775
2018-11,5-8,2.1842,0.0775
2018-11,5-9,2.185303,0.0775
2018-11,6-1,2.181298954999086,0.0775
2018-11,6-10,2.818859,0.0775
2018-11,6-2,2.674613,0.0775
2018-11,6-3,3.563949,0.0775
2018-11,6-4,3.26116,0.0775
2018-11,6-5,2.790346,0.0775
2018-11,6-6,2.553336,0.0775
2018-11,6-7,2.600686,0.0775
2018-11,6-8,2.670142,0.0775
2018-11,6-9,2.928598,0.0775
2018-11,7-1,2.274045,0.0775
2018-11,7-2,4.005082,0.0775
2018-11,7-3,2.738021,0.0775
2018-11,7-4,2.186521,0.0775
2018-11,7-5,1.97154,0.0775
2018-11,7-6,2.345589,0.0775
2018-11,7-7,2.625366,0.0775
2018-11,7-8,2.474865,0.0775
2018-11,8-1,3.086795,0.0775
2018-11,8-10,2.353625,0.0775
2018-11,8-11,6.500494,0.0775
2018-11,8-2,2.609896,0.0775
2018-11,8-3,2.876918,0.0775
2018-11,8-4,3.121988,0.0775
2018-11,8-5,3.347821,0.0775
2018-11,8-6,3.404465,0.0775
2018-11,8-7,3.169398,0.0775
2018-11,8-8,2.999212,0.0775
2018-11,8-9,4.056452,0.0775
2018-11,9-1,2.830664,0.0775
2018-11,9-2,2.846872,0.0775
2018-11,9-3,2.45841,0.0775
2018-11,9-4,2.414308,0.0775
2018-11,9-5,2.45868,0.0775
2018-11,9-6,2.71514,0.0775
2018-11,9-7,2.478022,0.0775
2018-11,9-8,2.439787,0.0775
2018-12,1-1,2.807838,0.0775
2018-12,1-2,2.882724,0.0775
2018-12,1-3,2.800982,0.0775
2018-12,1-4,3.181116,0.0775
2018-12,1-5,3.126391,0.0775
2018-12,1-6,2.559383,0.0775
2018-12,10-1,1.957307,0.0775
2018-12,10-10,3.187135,0.0775
2018-12,10-2,3.117295,0.0775
2018-12,10-3,1.710596,0.0775
2018-12,10-4,2.236522,0.0775
2018-12,10-5,2.766129,0.0775
2018-12,10-6,2.883671,0.0775
2018-12,10-7,1.904769,0.0775
2018-12,10-8,3.132463,0.0775
2018-12,10-9,3.192429,0.0775
2018-12,11-1,1.797922,0.0775
2018-12,11-2,2.848111,0.0775
2018-12,11-3,2.341908,0.0775
2018-12,11-4,2.473756,0.0775
2018-12,11-5,2.612651,0.0775
2018-12,11-6,2.658123,0.0775
2018-12,11-7,1.68703,0.0775
2018-12,11-8,2.480185,0.0775
2018-12,2-1,1.838546,0.0775
2018-12,2-2,2.305655,0.0775
2018-12,2-3,2.338453,0.0775
2018-12,2-4,2.744125,0.0775
2018-12,2-5,1.845615,0.0775
2018-12,2-6,2.438475,0.0775
2018-12,2-7,3.451222,0.0775
2018-12,2-8,2.450613,0.0775
2018-12,2-9,2.64347,0.0775
2018-12,3-1,2.688299,0.0775
2018-12,3-2,2.740327,0.0775
2018-12,3-3,4.158988,0.0775
2018-12,3-4,3.220047,0.0775
2018-12,4-2,2.328644,0.0775
2018-12,5-1,0.838059,0.0775
2018-12,5-10,2.235293,0.0775
2018-12,5-11,2.968323,0.0775
2018-12,5-12,2.913833,0.0775
2018-12,5-13,2.763477,0.0775
2018-12,5-14,2.636759,0.0775
2018-12,5-15,0.015797,0.0775
2018-12,5-2,2.526661,0.0775
2018-12,5-3,3.351016,0.0775
2018-12,5-4,3.635365,0.0775
2018-12,5-5,3.358647,0.0775
2018-12,5-6,3.141898,0.0775
2018-12,5-7,2.784311,0.0775
2018-12,5-8,2.376476,0.0775
2018-12,5-9,2.374475,0.0775
2018-12,6-1,2.502838265168862,0.0775
2018-12,6-10,3.071991,0.0775
2018-12,6-2,2.916785,0.0775
2018-12,6-3,3.922179,0.0775
2018-12,6-4,3.553211,0.0775
2018-12,6-5,3.039619,0.0775
2018-12,6-6,2.782585,0.0775
2018-12,6-7,2.843649,0.0775
2018-12,6-8,2.90797,0.0775
2018-12,6-9,3.181057,0.0775
2018-12,7-1,2.47368,0.0775
2018-12,7-2,4.519744,0.0775
2018-12,7-3,2.99329,0.0775
2018-12,7-4,2.384501,0.0775
2018-12,7-5,2.141971,0.0775
2018-12,7-6,2.546178,0.0775
2018-12,7-7,2.867364,0.0775
2018-12,7-8,2.703462,0.0775
2018-12,8-1,3.361762,0.0775
2018-12,8-10,2.709664,0.0775
2018-12,8-11,7.125799,0.0775
2018-12,8-2,2.853119,0.0775
2018-12,8-3,3.158165,0.0775
2018-12,8-4,3.463537,0.0775
2018-12,8-5,3.679711,0.0775
2018-12,8-6,3.721402,0.0775
2018-12,8-7,3.482453,0.0775
2018-12,8-8,3.323853,0.0775
2018-12,8-9,4.549179,0.0775
2018-12,9-1,3.059115,0.0775
2018-12,9-2,3.083089,0.0775
2018-12,9-3,2.68668,0.0775
2018-12,9-4,2.626005,0.0775
2018-12,9-5,2.685775,0.0775
2018-12,9-6,2.987004,0.0775
2018-12,9-7,2.707498,0.0775
2018-12,9-8,2.685766,0.0775
2019-01,1-1,2.655992,0.075
2019-01,1-2,2.739321,0.075
2019-01,1-3,2.662198,0.075
2019-01,1-4,3.032983,0.075
2019-01,1-5,2.959197,0.075
2019-01,1-6,2.442651,0.075
2019-01,10-1,1.859481,0.075
2019-01,10-10,3.033571,0.075
2019-01,10-2,2.970189,0.075
2019-01,10-3,1.615335,0.075
2019-01,10-4,2.124053,0.075
2019-01,10-5,2.615304,0.075
2019-01,10-6,2.720919,0.075
2019-01,10-7,1.812594,0.075
2019-01,10-8,2.995054,0.075
2019-01,10-9,3.048657,0.075
2019-01,11-1,1.700971,0.075
2019-01,11-2,2.660046,0.075
2019-01,11-3,2.246676,0.075
2019-01,11-4,2.347775,0.075
2019-01,11-5,2.487491,0.075
2019-01,11-6,2.541208,0.075
2019-01,11-7,1.601009,0.075
2019-01,11-8,2.358421,0.075
2019-01,2-1,1.747609,0.075
2019-01,2-2,2.186125,0.075
2019-01,2-3,2.238445,0.075
2019-01,2-4,2.624043,0.075
2019-01,2-5,1.751004,0.075
2019-01,2-6,2.32883,0.075
2019-01,2-7,3.28987,0.075
2019-01,2-8,2.334352,0.075
2019-01,2-9,2.515095,0.075
2019-01,3-1,2.537166,0.075
2019-01,3-2,2.593371,0.075
2019-01,3-3,3.91734,0.075
2019-01,3-4,3.069261,0.075
2019-01,4-2,2.220448,0.075
2019-01,5-1,0.800917,0.075
2019-01,5-10,2.120797,0.075
2019-01,5-11,2.843208,0.075
2019-01,5-12,2.775563,0.075
2019-01,5-13,2.635808,0.075
2019-01,5-14,2.505334,0.075
2019-01,5-15,0.014177,0.075
2019-01,5-2,2.401838,0.075
2019-01,5-3,3.198401,0.075
2019-01,5-4,3.471003,0.075
2019-01,5-5,3.201525,0.075
2019-01,5-6,3.001472,0.075
2019-01,5-7,2.637621,0.075
2019-01,5-8,2.272597,0.075
2019-01,5-9,2.243989,0.075
2019-01,6-1,2.4078742388280108,0.075
2019-01,6-10,2.936213,0.075
2019-01,6-2,2.776052,0.075
2019-01,6-3,3.743886,0.075
2019-01,6-4,3.39573,0.075
2019-01,6-5,2.910601,0.075
2019-01,6-6,2.643739,0.075
2019-01,6-7,2.691474,0.075
2019-01,6-8,2.769544,0.075
2019-01,6-9,3.022875,0.075
2019-01,7-1,2.356695,0.075
2019-01,7-2,4.076154,0.075
2019-01,7-3,2.841229,0.075
2019-01,7-4,2.2758,0.075
2019-01,7-5,2.038923,0.075
2019-01,7-6,2.424239,0.075
2019-01,7-7,2.721726,0.075
2019-01,7-8,2.571767,0.075
2019-01,8-1,3.185193,0.075
2019-01,8-10,2.372495,0.075
2019-01,8-11,6.681064,0.075
2019-01,8-2,2.713845,0.075
2019-01,8-3,3.03614,0.075
2019-01,8-4,3.213816,0.075
2019-01,8-5,3.48293,0.075
2019-01,8-6,3.562358,0.075
2019-01,8-7,3.293721,0.075
2019-01,8-8,3.090097,0.075
2019-01,8-9,4.311778,0.075
2019-01,9-1,2.905935,0.075
2019-01,9-2,2.939548,0.075
2019-01,9-3,2.545541,0.075
2019-01,9-4,2.491992,0.075
2019-01,9-5,2.548796,0.075
2019-01,9-6,2.832753,0.075
2019-01,9-7,2.584982,0.075
2019-01,9-8,2.509385,0.075
2019-02,1-1,2.450717,0.075
2019-02,1-2,2.514284,0.075
2019-02,1-3,2.450852,0.075
2019-02,1-4,2.791338,0.075
2019-02,1-5,2.724097,0.075
2019-02,1-6,2.250042,0.075
2019-02,10-1,1.686933,0.075
2019-02,10-10,2.801729,0.075
2019-02,10-2,2.736655,0.075
2019-02,10-3,1.483605,0.075
2019-02,10-4,1.951974,0.075
2019-02,10-5,2.401242,0.075
2019-02,10-6,2.495883,0.075
2019-02,10-7,1.655995,0.075
2019-02,10-8,2.759147,0.075
2019-02,10-9,2.801055,0.075
2019-02,11-1,1.562834,0.075
2019-02,11-2,2.446074,0.075
2019-02,11-3,2.069678,0.075
2019-02,11-4,2.181061,0.075
2019-02,11-5,2.290598,0.075
2019-02,11-6,2.333762,0.075
2019-02,11-7,1.466581,0.075
2019-02,11-8,2.16905,0.075
2019-02,2-1,1.621482,0.075
2019-02,2-2,2.019684,0.075
2019-02,2-3,2.047557,0.075
2019-02,2-4,2.413296,0.075
2019-02,2-5,1.611421,0.075
2019-02,2-6,2.13172,0.075
2019-02,2-7,3.026698,0.075
2019-02,2-8,2.126235,0.075
2019-02,2-9,2.312526,0.075
2019-02,3-1,2.33331,0.075
2019-02,3-2,2.398362,0.075
2019-02,3-3,3.568094,0.075
2019-02,3-4,2.84391,0.075
2019-02,4-2,2.041597,0.075
2019-02,5-1,0.720741,0.075
2019-02,5-10,1.95688,0.075
2019-02,5-11,2.62008,0.075
2019-02,5-12,2.540737,0.075
2019-02,5-13,2.418161,0.075
2019-02,5-14,2.305799,0.075
2019-02,5-15,0.011046,0.075
2019-02,5-2,2.194258,0.075
2019-02,5-3,2.949283,0.075
2019-02,5-4,3.21557,0.075
2019-02,5-5,2.95159,0.075
2019-02,5-6,2.771907,0.075
2019-02,5-7,2.423707,0.075
2019-02,5-8,2.102169,0.075
2019-02,5-9,2.070136,0.075
2019-02,6-1,2.157548695182729,0.075
2019-02,6-10,2.701189,0.075
2019-02,6-2,2.537557,0.075
2019-02,6-3,3.469163,0.075
2019-02,6-4,3.116982,0.075
2019-02,6-5,2.679023,0.075
2019-02,6-6,2.437422,0.075
2019-02,6-7,2.487824,0.075
2019-02,6-8,2.559051,0.075
2019-02,6-9,2.786637,0.075
2019-02,7-1,2.178352,0.075
2019-02,7-2,3.835253,0.075
2019-02,7-3,2.623075,0.075
2019-02,7-4,2.080931,0.075
2019-02,7-5,1.883902,0.075
2019-02,7-6,2.216891,0.075
2019-02,7-7,2.525784,0.075
2019-02,7-8,2.365108,0.075
2019-02,8-1,2.918562,0.075
2019-02,8-10,2.296458,0.075
2019-02,8-11,6.668901,0.075
2019-02,8-2,2.502622,0.075
2019-02,8-3,2.821268,0.075
2019-02,8-4,2.977932,0.075
2019-02,8-5,3.293921,0.075
2019-02,8-6,3.271279,0.075
2019-02,8-7,3.069252,0.075
2019-02,8-8,2.912004,0.075
2019-02,8-9,4.030079,0.075
2019-02,9-1,2.653542,0.075
2019-02,9-2,2.688455,0.075
2019-02,9-3,2.346557,0.075
2019-02,9-4,2.292549,0.075
2019-02,9-5,2.33378,0.075
2019-02,9-6,2.608133,0.075
2019-02,9-7,2.365352,0.075
2019-02,9-8,2.350709,0.075
2019-03,1-1,2.878035,0.075
2019-03,1-2,2.959279,0.075
2019-03,1-3,2.897683,0.075
2019-03,1-4,3.258526,0.075
2019-03,1-5,3.21947,0.075
2019-03,1-6,2.642297,0.075
2019-03,10-1,1.994297,0.075
2019-03,10-10,3.317404,0.075
2019-03,10-2,3.191674,0.075
2019-03,10-3,1.731839,0.075
2019-03,10-4,2.293499,0.075
2019-03,10-5,2.818352,0.075
2019-03,10-6,2.946624,0.075
2019-03,10-7,1.960779,0.075
2019-03,10-8,3.27184,0.075
2019-03,10-9,3.291589,0.075
2019-03,11-1,1.835418,0.075
2019-03,11-2,2.891844,0.075
2019-03,11-3,2.415807,0.075
2019-03,11-4,2.56242,0.075
2019-03,11-5,2.695908,0.075
2019-03,11-6,2.597877,0.075
2019-03,11-7,1.723575,0.075
2019-03,11-8,2.539866,0.075
2019-03,2-1,1.878203,0.075
2019-03,2-2,2.388783,0.075
2019-03,2-3,2.428204,0.075
2019-03,2-4,2.83434,0.075
2019-03,2-5,1.898084,0.075
2019-03,2-6,2.515793,0.075
2019-03,2-7,3.573953,0.075
2019-03,2-8,2.516373,0.075
2019-03,2-9,2.723109,0.075
2019-03,3-1,2.745197,0.075
2019-03,3-2,2.81955,0.075
2019-03,3-3,4.243146,0.075
2019-03,3-4,3.367731,0.075
2019-03,4-2,2.396718,0.075
2019-03,5-1,0.864531,0.075
2019-03,5-10,2.29402,0.075
2019-03,5-11,3.053039,0.075
2019-03,5-12,2.99193,0.075
2019-03,5-13,2.859129,0.075
2019-03,5-14,2.714325,0.075
2019-03,5-15,0.015757,0.075
2019-03,5-2,2.579709,0.075
2019-03,5-3,3.482729,0.075
2019-03,5-4,3.797375,0.075
2019-03,5-5,3.482628,0.075
2019-03,5-6,3.266518,0.075
2019-03,5-7,2.828078,0.075
2019-03,5-8,2.448411,0.075
2019-03,5-9,2.407555,0.075
2019-03,6-1,2.2700779039988035,0.075
2019-03,6-10,3.198331,0.075
2019-03,6-2,2.999651,0.075
2019-03,6-3,4.106413,0.075
2019-03,6-4,3.67167,0.075
2019-03,6-5,3.178506,0.075
2019-03,6-6,2.863772,0.075
2019-03,6-7,2.942115,0.075
2019-03,6-8,3.024323,0.075
2019-03,6-9,3.277562,0.075
2019-03,7-1,2.550858,0.075
2019-03,7-2,4.594366,0.075
2019-03,7-3,3.119007,0.075
2019-03,7-4,2.451321,0.075
2019-03,7-5,2.196695,0.075
2019-03,7-6,2.619034,0.075
2019-03,7-7,2.971925,0.075
2019-03,7-8,2.789988,0.075
2019-03,8-1,3.440704,0.075
2019-03,8-10,2.674537,0.075
2019-03,8-11,7.834734,0.075
2019-03,8-2,2.942294,0.075
2019-03,8-3,3.277945,0.075
2019-03,8-4,3.543254,0.075
2019-03,8-5,3.937465,0.075
2019-03,8-6,3.83527,0.075
2019-03,8-7,3.602539,0.075
2019-03,8-8,3.439499,0.075
2019-03,8-9,4.7445,0.075
2019-03,9-1,3.107103,0.075
2019-03,9-2,3.160205,0.075
2019-03,9-3,2.746279,0.075
2019-03,9-4,2.682817,0.075
2019-03,9-5,2.74249,0.075
2019-03,9-6,3.077866,0.075
2019-03,9-7,2.797001,0.075
2019-03,9-8,2.735802,0.075
2019-04,1-1,2.733438,0.075
2019-04,1-2,2.818079,0.075
2019-04,1-3,2.744986,0.075
2019-04,1-4,3.082279,0.075
2019-04,1-5,3.052248,0.075
2019-04,1-6,2.509417,0.075
2019-04,10-1,1.877057,0.075
2019-04,10-10,3.157894,0.075
2019-04,10-2,3.03988,0.075
2019-04,10-3,1.635059,0.075
2019-04,10-4,2.166158,0.075
2019-04,10-5,2.651728,0.075
2019-04,10-6,2.771745,0.075
2019-04,10-7,1.848193,0.075
